symbol,z_GSE48452,z_GSE63067,z_meta,p_meta,padj_meta,log2FC_meta,log2FC_1,log2FC_2
EGFLAM,-1.3626659706063855,-1.919160817415362,-2.320601976489844,0.020308335428428765,0.3835092583363739,-0.23258367992460188,-0.2482235705634909,-0.2169437892857129
EGFR,0.7957998791690366,-1.389227012170027,-0.41961634988509167,0.6747657424035503,0.9354995607952198,-0.23926402897222238,0.0593661996746028,-0.5378942576190475
EGLN1,-0.9631286211419603,1.9381345006260717,0.6894332690799689,0.49055065330654146,0.8857446090965744,0.17447020824999848,-0.0969811435952401,0.4459215600952371
EGLN2,-0.34095092589103854,0.8950837888572105,0.3918311050816962,0.6951830105607697,0.9411725547820572,0.0350232423769845,-0.0262677694523798,0.0963142542063488
EGLN3,0.5551150731970916,-1.3299152391705389,-0.5478664514242871,0.583783606148092,0.9150440042122712,-0.028260333289682,0.070815604801588,-0.127336271380952
EGR1,-0.5839118050156269,-0.7722012625877148,-0.9589167461580138,0.33760068780156105,0.8225732222888316,-0.39244084441666693,-0.4528526850238084,-0.3320290038095255
EGR2,-0.629609815561085,-0.6294837633339293,-0.8903136077851039,0.37329751636845476,0.8388445834192415,-0.2701706453452388,-0.206270147912698,-0.3340711427777796
EGR3,-0.5201294836825069,-0.7125532648203038,-0.8716383305180091,0.38340571300226245,0.8427033043355261,-0.21060361014285675,-0.1169965326666662,-0.3042106876190473
EGR4,-1.0366680142030988,-0.05395827404869303,-0.7711892441631564,0.44059476858583846,0.8672625439055122,-0.04778008151587345,-0.0887062037619061,-0.0068539592698408
EHBP1,0.7801497637423913,-0.38270821883103795,0.2810336115320758,0.7786846199953326,0.9595751250258961,0.009265261337300754,0.1038696490873007,-0.0853391264126992
EHBP1L1,-0.0924279665518363,0.3530266228354966,0.18427107702627848,0.8538008025649209,0.9761510626962288,0.0229806241904762,-0.0094323701587315,0.0553936185396839
EHD1,2.3891120337596194,0.07293418290766583,1.7409295754001215,0.08169592378098631,0.5819030937772691,0.1334601344841277,0.2575681415714301,0.0093521273968253
EHD2,0.7605447179009543,-1.7998438915391906,-0.7348954933611721,0.4624031432191489,0.879387067740131,-0.06546421585317574,0.091159038341269,-0.2220874700476205
EHD3,1.2192230281233898,-1.3854819349498564,-0.11756280044965688,0.9064140814259802,0.9826604778643415,-0.04109510714285805,0.210404705015871,-0.2925949193015871
EHD4,1.021732858064445,1.194967343038479,1.5674437440574613,0.11701100589374787,0.6352842323638993,0.3759781244960303,0.1709913185158704,0.5809649304761901
EHF,1.638434705860266,-1.4860152878224389,0.10777680407905463,0.9141727433557483,0.9839778321103085,0.08325215129761922,0.3681315525158739,-0.2016272499206355
EHHADH,1.0806024080094951,1.2563995024224872,1.6525098985123714,0.09843064894948493,0.608473843761451,0.19190659204761834,0.1675518840793639,0.2162613000158728
EHMT1,1.2353622520948275,0.202532651770247,1.0167452371565733,0.30927463967790825,0.8053026666970653,0.06717162997222115,0.0949061408333316,0.0394371191111107
EHMT1-IT1,1.7431364233756448,-1.0402359674252442,0.49702567890164445,0.6191709430797651,0.9219671182652857,0.1265359814563496,0.3291013404365088,-0.0760293775238096
EHMT2,0.9702817948228042,-2.1276244308874466,-0.8183648261176232,0.41314889999836035,0.8539479355131958,-0.1909998400436517,0.082336505499998,-0.4643361855873014
EI24,0.1957254568018265,0.5444083791524512,0.5233536543888815,0.600728169532821,0.9183166819568408,0.0679146813015867,0.0236284125079375,0.1122009500952359
EID1,0.795499669513799,1.506508035180856,1.62776525833327,0.10357466975515497,0.6157121274548876,0.2158366524047621,0.0711725642539686,0.3605007405555556
EID2,-1.4255017083827988,0.183726024150807,-0.8780680070330065,0.379906813685854,0.8410367558284669,-0.0439954635198414,-0.1060503048333334,0.0180593777936506
EID2B,-0.688901532849334,-1.1321213833384354,-1.287657652732474,0.19786516079546457,0.7340470718802276,-0.08748542088888885,-0.0689610319206353,-0.1060098098571424
EID3,1.2283888645563281,-0.29124066294886913,0.6626638483334121,0.5075458682029417,0.8910821933255865,0.04668407128968345,0.1156346052619055,-0.0222664626825386
EIF1,-1.88245747504678,2.0024130767701935,0.08482141941993851,0.9324033646706696,0.9878063666995123,0.1243690669444453,-0.1075397889682534,0.356277922857144
EIF1AD,-0.08905085677925616,-0.32450187430496474,-0.2924259405278693,0.7699609769089578,0.9576627196934475,-0.021717519833333,-0.0077449775873015,-0.0356900620793645
EIF1AX,0.12761633098003797,1.422542959235512,1.0961281460307408,0.27302269886743447,0.7833232685376675,0.21157350993650767,0.0155797513492075,0.4075672685238078
EIF1AY,-0.4821787053375769,-1.3793175831974238,-1.316276648776689,0.1880812054755927,0.7234118988557041,-0.7674105199999999,-0.3334093967777773,-1.2014116432222224
EIF1B,-2.297572108943724,2.535716630696983,0.16839360623415658,0.8662736377689513,0.9761599389850009,0.17309129993254135,-0.1679806390873004,0.5141632389523831
EIF2A,-2.1347299316454085,1.1208500849808414,-0.7169213148848925,0.47342264919201915,0.8831755178610088,-0.001718887507937708,-0.1829459954285717,0.1795082204126963
EIF2AK1,0.3035122780327608,0.3143858732314425,0.4369199728415493,0.662169386602776,0.9325716465553475,0.02915380383333275,0.0220268898253959,0.0362807178412696
EIF2AK2,-0.024354465050235696,0.13102193648045143,0.07542529238032787,0.9398763361135923,0.9885117687827989,0.006821126523809151,-0.0025267210634938,0.0161689741111121
EIF2AK3,-0.5213241554660438,1.0545188865146302,0.3770256100173928,0.7061545728919179,0.9438477933524114,0.06892536798809615,-0.0682135702619035,0.2060643062380958
EIF2AK4,-0.5676491222271459,-2.070259232916651,-1.8652828860708301,0.06214176270690461,0.5438057953680404,-0.31398685352380884,-0.0432420860952369,-0.5847316209523807
EIF2B1,-0.628416501392821,0.0804876528019014,-0.38744420444637634,0.6984273838112223,0.9423402694657064,-0.0194186294642864,-0.0474278788650801,0.0085906199365073
EIF2B2,-1.4750359173108785,1.9395145232452577,0.3284359719722737,0.7425820483591988,0.9523326752573158,0.026456513809524296,-0.1202739670634915,0.1731869946825401
EIF2B3,-0.7550500488642142,0.10512093791412352,-0.4595692816433532,0.6458254123930287,0.9277474374614172,-0.025043068464286403,-0.0664224245793656,0.0163362876507928
EIF2B4,-0.821800277050106,-1.0732793208992824,-1.3400236345982888,0.1802376612037193,0.7159998009939742,-0.10512534757936451,-0.0493628042380951,-0.1608878909206339
EIF2B5,-0.2235993998044272,-0.8089330745353258,-0.7301107144009642,0.46532251262540625,0.880059720588821,-0.049628932119047904,-0.0198339417619051,-0.0794239224761907
EIF2D,-0.7709418146854372,-1.5130697606488515,-1.6150400732274448,0.106302017035274,0.6221643277620841,-0.10565794974999984,-0.0512161196428575,-0.1600997798571422
EIF2S1,-1.4490970222082749,1.907982138351604,0.32448077741052433,0.7455740730839029,0.9526248085861008,0.09274700505952405,-0.2053159920873009,0.390810002206349
EIF2S2,-0.7887792514287157,1.081681265636096,0.20711300046923706,0.835921609317267,0.9711138695895657,0.0520197454841278,-0.0854956313650801,0.1895351223333357
EIF2S3,0.062389838354970674,2.086541988351954,1.5195242669720617,0.12863058450991485,0.651928438189389,0.36714311745238065,0.0040218421746018,0.7302643927301595
EIF3A,-0.9743243943681045,0.27421154852721885,-0.49505454088990225,0.6205616214675937,0.9222472817258686,-0.019085860873016853,-0.0909181899523829,0.0527464682063492
EIF3B,-0.5647502656410194,0.44577298754344846,-0.08412964014991006,0.9329533587431054,0.9879196182202611,0.0158375086031741,-0.0512319053968255,0.0829069226031737
EIF3CL///EIF3C,-0.28810565081033607,-0.2549960699747261,-0.38403090964120046,0.7009555382002306,0.9429879815520662,-0.0291887559761896,-0.0197597237142854,-0.0386177882380938
EIF3D,-1.8100261958436126,-0.20763798918111284,-1.4267040273882126,0.15366522429966162,0.6852135271684604,-0.1003038063293653,-0.1787812897857144,-0.0218263228730162
EIF3E,-2.121948365483182,1.1154115098143667,-0.7117290361576047,0.47663258368891015,0.8841848131039294,-0.025550483404761543,-0.2519464920952359,0.2008455252857128
EIF3F,-2.634680414303214,-0.42747865447638955,-2.1652734426059417,0.030366750910591347,0.44302500165684433,-0.20624469452380984,-0.3591318504126963,-0.0533575386349234
EIF3G,-0.9754953704049194,-0.8123149782819375,-1.2641728210319627,0.20616800378415046,0.7382593971450486,-0.0898923939047593,-0.0618785717936472,-0.1179062160158714
EIF3H,-1.9294120134211283,1.5712250075636385,-0.25327646077473676,0.8000545847858966,0.9650094206246234,0.026612107011905896,-0.111390863373014,0.1646150773968258
EIF3I,-1.1947627532901022,-1.1371959396505917,-1.648943805225283,0.09915914772865858,0.6100826895125387,-0.12617182646428654,-0.104779007785714,-0.1475646451428591
EIF3J,-1.729546879187168,0.49175688405837503,-0.875249699240433,0.38143805669468134,0.8412728762936522,-0.0490718645238091,-0.2004341757460315,0.1022904466984133
EIF3J-AS1,-0.1143768002283728,-1.7110932685054823,-1.2908022644547819,0.19677225239409257,0.7321898969796002,-0.12104564603571386,-0.0111345572619052,-0.2309567348095225
EIF3K,-1.1649267235445926,0.520945943666271,-0.4553631764057626,0.6488479824657242,0.928559841047295,-0.008971834551588103,-0.0705200705793664,0.0525764014761902
EIF3L,-3.069286762400659,0.08613197631572075,-2.1094089785697645,0.03490929516163433,0.4564565991250118,-0.1284279273492075,-0.2672999377301597,0.0104440830317447
EIF3M,-2.122178538906841,0.7024219587359615,-1.003919505473051,0.3154174139761199,0.8086181561870014,-0.027779064067459544,-0.2026243668968241,0.147066238761905
EIF4A2,-0.9282333604519202,0.2332009806596124,-0.49146210889536474,0.6230996453060582,0.9222472817258686,-0.0695426716309524,-0.1550247867698413,0.0159394435079365
EIF4A3,-2.053592054507485,1.1038946978222381,-0.6715374409870773,0.5018782161041645,0.8890071566193636,0.0033942912222219984,-0.1567087402222222,0.1634973226666662
EIF4B,-2.802420621546356,0.4344632084799589,-1.6743987443402042,0.09405225942912646,0.6016076926776979,-0.0550891378333329,-0.3445559223650791,0.2343776466984133
EIF4E,0.5275138184944873,1.7444937933682803,1.6065519892556166,0.10815268160528485,0.6256368433592048,0.2417595418611109,0.0565733202142859,0.4269457635079359
EIF4E2,-0.6433925833482369,-1.2854300813954596,-1.3638835859465746,0.17260420760285822,0.7113816461930006,-0.1354287055158729,-0.0427569164126984,-0.2281004946190474
EIF4E3,1.8964492750901754,1.3978773468863976,2.3294406938430074,0.019835731378944534,0.3822270968106513,0.2910493166309527,0.3027952102777771,0.2793034229841282
EIF4EBP1,-0.06304134104974211,-1.1503170537027945,-0.8579739489391425,0.3909068485753139,0.8463735397122161,-0.1223786423214288,-0.008561893976192,-0.2361953906666656
EIF4EBP2,-2.0647584030472084,-1.0994612513193032,-2.2374411747663143,0.025257519975909918,0.4149484707584502,-0.2282470718611109,-0.2398249738015874,-0.2166691699206344
EIF4ENIF1,-0.48171217610411293,-0.19976104029737998,-0.48187433251450323,0.6298952208102981,0.9233479747195171,-0.0309738542301594,-0.0342717830952397,-0.0276759253650791
EIF4G1,0.38341993164495997,0.9705447130486302,0.9573975817496722,0.33836661857793415,0.8226245231530663,0.12644831790873076,0.0307251873888905,0.222171448428571
EIF4G2,-1.194271387532881,-0.9587685909502544,-1.5224291689511635,0.12790158070786178,0.651637910758979,-0.0908981900634913,-0.0760207717142851,-0.1057756084126975
EIF4G3,1.6081996480362926,-1.437116906389202,0.12097376676264393,0.903711813656424,0.9816629705452773,-0.03244665355158814,0.1854805454841246,-0.2503738525873009
EIF4H,-0.4474491742699611,0.8189175537241157,0.2626678101084103,0.7928066295866633,0.9634494684989886,0.02400366609523895,-0.025039476349205,0.0730468085396829
EIF5,-2.972970179618449,1.9920453441753558,-0.6936186029761093,0.48792142419117734,0.885053568790186,0.11932461946825337,-0.3360931598253973,0.574742398761904
EIF5A,-0.29817837577459383,0.7992341889108207,0.3542999632215656,0.7231140953086485,0.9474240015564019,0.2446612706309517,-0.0253799868968256,0.514702528158729
EIF5A2,-0.3023652494156773,-0.0772078732829331,-0.2683987290163409,0.7883924177331655,0.9620193625505624,-0.02098950008730215,-0.034052303079366,-0.0079266970952383
EIF5B,-0.4910763031016821,-0.18815875911906868,-0.48029171851595953,0.631019976714267,0.923670669929173,-0.05525075816666675,-0.0513826671587294,-0.0591188491746041
EIF6,-0.3004272290595119,-0.48806891565528704,-0.5575509708672837,0.5771510441771621,0.9130136770394256,-0.048527077611111254,-0.022302578841268,-0.0747515763809545
ELAC1,0.2309653043690845,-0.18401516160238185,0.033198764328011984,0.9735160835041505,0.996713048318518,-0.0023465732738095005,0.0172588132142861,-0.0219519597619051
ELAC2,0.9044272637704968,-1.2857964762856215,-0.2696687563052183,0.7874150991575948,0.9617274985240367,-0.046731615492062104,0.072306802333335,-0.1657700333174592
ELANE,0.42306597306681876,0.7574374494826627,0.8347419752986668,0.4038630023691524,0.8521015925099888,0.05232606702777825,0.053766990833334,0.0508851432222225
ELAVL1,-0.15867554744269627,-0.3733813258962591,-0.37622102311488737,0.7067525874175631,0.9438477933524114,-0.0316832497896837,-0.0114859446111124,-0.051880554968255
ELAVL2,-1.0644902139220749,0.2548868736846111,-0.5724760119531903,0.5669995326002666,0.9097219583074091,-0.030837888777777402,-0.0807708202063488,0.019095042650794
ELAVL3,-0.5596451760284801,-1.0300432728143136,-1.1240794821506637,0.26097930873294073,0.7763378172319195,-0.0805579867936514,-0.0468271835238098,-0.114288790063493
ELAVL4,0.8216481310074821,-0.25281249715752985,0.4022275340758494,0.687516580273955,0.9389740232769109,0.024119356940476754,0.0710574925317462,-0.0228187786507927
ELF1,0.11351219662724031,2.2094967544752713,1.642615382081635,0.1004625361607962,0.6133295531554935,0.2889320876944432,0.0100425881825376,0.5678215872063488
ELF2,-1.4338726010339689,1.3885206272539712,-0.03206868820003096,0.9744172737576616,0.9967977665354357,0.0335452337301589,-0.1793501800317463,0.2464406474920641
ELF3,0.529782432099871,1.8904362588061019,1.7113530482940422,0.08701595900506173,0.5920551462448642,0.4883118645119051,0.1232833687698411,0.8533403602539691
ELF4,0.9882759999689297,1.8006342363506143,1.9720573402221262,0.048603061118976935,0.5035098772068692,0.21037574016269864,0.1181986762460312,0.3025528040793661
ELF5,0.6346523349296848,0.39592269333045554,0.7287265910042631,0.4661689236753245,0.880533086485314,0.055384843420635155,0.060770765095238,0.0499989217460323
ELFN1,1.6629106458300396,-0.5085527120671836,0.8162543228802072,0.4143546931115458,0.8545938993366102,0.17587833175397005,0.4356914918253984,-0.0839348283174583
ELFN2,-1.114976768105166,-0.5336959086974045,-1.165787629724075,0.2437003198790224,0.7669677132032916,-0.0777986706984128,-0.1090755946825394,-0.0465217467142862
ELK1,-1.242509895192885,0.5461514087358259,-0.4923998079105871,0.6224367350610989,0.9222472817258686,-0.0147820280039683,-0.1165038466111116,0.086939790603175
ELK3,0.19853519099628023,0.740273181101591,0.6638377661451085,0.5067941513036158,0.8909267602263253,0.11178749387698379,0.0273417735158725,0.1962332142380951
ELK4,-0.5690176848544545,0.7424791026686465,0.12265574481064823,0.9023797096869907,0.9812227978865152,0.05753989474603215,-0.0368998612539686,0.1519796507460329
ELL,-1.0962526940632393,1.0844970933066107,-0.00831246501193376,0.9933676888837346,0.9986741159303285,0.011564249150794556,-0.130254329523809,0.1533828278253981
ELL2,-2.091467120066603,2.007616433011034,-0.0592913894241436,0.9527200192948269,0.9911218932832663,0.27454785194047693,-0.3131620533888863,0.8622577572698402
ELL3,1.1587129993857568,-0.6676177780343214,0.34725676122590854,0.7283984314560974,0.9488163255828451,-0.003806441297618403,0.0892649365476199,-0.0968778191428567
ELMO1,0.689061970904969,0.09987385049171395,0.5578618692305735,0.5769387110339054,0.9130136770394256,0.047338445996032846,0.0811142794206354,0.0135626125714303
ELMO2,2.4383253431841454,1.7336074809407678,2.9500019905934707,0.0031777188209749637,0.18800220433990106,0.24462345233333277,0.2473689836190464,0.2418779210476191
ELMO3,-0.191100077285465,-0.17018588762948528,-0.2554677557388864,0.7983618447273547,0.96459874602855,-0.01840447538095175,-0.0212670406507928,-0.0155419101111107
ELMOD2,-0.49911172854716107,-1.1028106549045247,-1.132730180273204,0.2573275795890765,0.7738444320455771,-0.10527718206349185,-0.0501756968412703,-0.1603786672857134
ELMOD3,0.9796545108148774,-1.4442920710894152,-0.3285483696640989,0.7424970783385841,0.9523326752573158,-0.02884218087698455,0.0854178577698414,-0.1431022195238105
ELMSAN1,-0.600485365584032,2.7505091006280553,1.5202963627616581,0.12843650777543902,0.651637910758979,0.37451093955158754,-0.0720612341190474,0.8210831132222225
ELN,-1.7524472625906953,-2.676797893420578,-3.1319492853532394,0.0017364986819183293,0.13735384887174917,-0.26604985507142803,-0.1863692529999996,-0.3457304571428565
ELOF1,-1.9858721125821797,-0.7212396636192999,-1.9142170943820256,0.05559242241706549,0.5298955829489338,-0.1529621945277788,-0.1832411230555566,-0.122683266000001
ELOVL2,0.3230599187708268,0.15932289132495173,0.34109615614654765,0.7330311948520664,0.949385240190128,0.0677240948769828,0.0643091339285693,0.0711390558253963
ELOVL2-AS1,1.1013189013351845,-1.9485605500231675,-0.5990903150909435,0.5491126596830973,0.9059866997916294,-0.04284861675396769,0.1126592895714293,-0.1983565230793647
ELOVL3,0.5199758317750469,1.0154157055991115,1.085685767853706,0.2776180394248766,0.7872583880426185,0.05636232840476225,0.0399458326349213,0.0727788241746032
ELOVL4,-0.9485527949167574,0.3618238948218085,-0.4148799839752627,0.6782297632715466,0.9368730406176583,-0.02342381975396845,-0.0738953053650797,0.0270476658571428
ELOVL5,2.457326546078745,2.099960340478421,3.2224884612971008,0.0012708228419420935,0.119584429426751,0.3789874835793636,0.286012139206349,0.4719628279523782
ELOVL6,0.6717173907012775,0.4311158848861656,0.7798208876860536,0.4354963098455268,0.8650681946949141,0.19468158056349244,0.1706820858730164,0.2186810752539685
ELOVL7,1.0734083066026445,1.1447686957250962,1.568488000217994,0.11676728825709148,0.6351632704725954,0.19168795690079365,0.2053639062936501,0.1780120075079372
ELP2,-1.0716867364993439,0.13904040539196685,-0.6594805451747805,0.5095872349790533,0.8912568507182749,-0.028335721424604297,-0.0830963812777794,0.0264249384285708
ELP3,-0.7749440169263675,-0.8224916396366725,-1.1295575852649105,0.25866269186538116,0.7741152052588794,-0.0945001765833337,-0.0485327007063487,-0.1404676524603187
ELP4,-1.0995873851510003,-1.6293456783854365,-1.929647074630794,0.05365058181422579,0.5225609860663348,-0.15337821833730195,-0.1019490771031756,-0.2048073595714283
ELP5,-2.304110129613436,-0.36311680045023714,-1.8860142492114012,0.059293034517268604,0.538872117619564,-0.1719697939166655,-0.2511115416269831,-0.0928280462063479
ELP6,-0.6223290038403004,-1.5803455160303863,-1.5575260897473857,0.1193456312455842,0.6381762951530029,-0.16163765065079436,-0.0658711781904779,-0.2574041231111108
ELSPBP1,-0.1424542007311681,0.8795618044588096,0.5212137850599818,0.6022178522154068,0.918340681800196,0.028356939150793847,-0.0127972649206351,0.0695111432222228
EMB,0.5104436013642368,2.132758329805302,1.869026009575359,0.06161919584746996,0.5429524927722217,0.30969984902777753,0.0807137686904759,0.5386859293650792
EMC1,0.4538561873077908,0.20984958491382155,0.46931085225055624,0.6388474593304847,0.9258040953233873,0.03169409682936485,0.028315225896824,0.0350729677619057
EMC10,-1.013379410514346,-0.9546931242516727,-1.3916374352000493,0.16403221680603064,0.7009025449698655,-0.1121038174166666,-0.1203230513253963,-0.1038845835079369
EMC2,-1.3737132094392197,1.6609119453600978,0.2030801737178574,0.8390723679209298,0.9716638990641117,0.12507756763491829,-0.1043930363333371,0.3545481716031737
EMC3,0.06493598225797899,-0.31067579815071333,-0.1737642902252862,0.8620507096668919,0.9761599389850009,-0.02068065502777695,0.0057022053730175,-0.0470635154285714
EMC4,-2.9158508592263312,1.8503486841299952,-0.7534238133796354,0.45119527733360587,0.873510756369484,0.01954274264682529,-0.2106596989285698,0.2497451842222204
EMC6,-0.44389002970998165,0.8771832998779658,0.3063846095782765,0.7593118250659858,0.9549866282747899,0.012016909170634797,-0.0469206620873015,0.0709544804285711
EMC7,-0.8601016038618579,0.9906448475035688,0.09230801281714147,0.926453322245811,0.9870111730649396,0.022328764845237707,-0.0816839196587313,0.1263414493492067
EMC8,-0.3451162600392593,1.8735145119024512,1.080740768246128,0.2798124428415907,0.7890799382810008,0.1193207407222232,-0.0324645419206337,0.2711060233650801
EMC9,0.8172413813095111,-1.1753956752180796,-0.25325332993382865,0.8000724580134364,0.9650094206246234,-0.06994980835714376,0.0745710896031734,-0.2144707063174609
EMCN,0.29449387002660443,-1.2265537038849974,-0.6590658289928766,0.5098534974254441,0.8914108553657383,-0.09839586631746045,0.0575768024444443,-0.2543685350793652
EMD,-1.5096937387413207,-1.1164708859057622,-1.8569788146001767,0.06331416822737695,0.5438057953680404,-0.15090158682936436,-0.1327759465476177,-0.169027227111111
EME1,0.43741574048001236,0.035810373082285095,0.33462139393445584,0.7379107043736866,0.9512771698332743,0.02696653009523905,0.0459048529682544,0.0080282072222237
EME2,0.15770749696751915,-1.1621572778611706,-0.710253251431243,0.4775471038781365,0.8842105935663913,-0.0459825307539683,0.0161319546190474,-0.108097016126984
EMG1,-0.9443130411770139,-0.37113543058361875,-0.930162534683424,0.3522869367154048,0.8283961913289887,-0.06819101641269885,-0.0873474652380963,-0.0490345675873014
EMID1,0.5585581574996891,-1.628469730806656,-0.7565417287553243,0.4493244633704663,0.8717893497051508,-0.07975882657936406,0.0548811657460337,-0.2143988189047618
EMILIN1,1.4999935854320785,-1.2427710836160442,0.18188377530788688,0.8556739375427254,0.9761599389850009,-0.0383185705238103,0.1390661973333333,-0.2157033383809539
EMILIN2,0.9483982600779032,0.9271384491446495,1.326204725455569,0.18477189449582654,0.7212686655075016,0.15999604753968194,0.1100600989682529,0.209931996111111
EML1,0.6410993401100129,2.3153437029880046,2.090520923966401,0.03657103080672425,0.4632052593925351,0.16086525049603195,0.0686823902301583,0.2530481107619056
EML2,1.1707837576463458,-1.2940209118542958,-0.08714182743457373,0.9305587783360474,0.9876119665551352,-0.028909673813493054,0.1143571025317449,-0.172176450158731
EML3,-0.19221287501175885,0.20003874819727838,0.005533727998186826,0.9955847464006654,0.9990055944629426,0.0017110207380963503,-0.0231421618730136,0.0265642033492063
EML4,0.012512333354710891,2.6188248980003204,1.8606363998797781,0.06279554088014552,0.5438057953680404,0.2900769305119044,0.0012115491031732,0.5789423119206356
EML5,-0.7819583942579699,0.8842923742362647,0.0723610511884607,0.9423145801538428,0.9888110277224217,0.0032593885555554022,-0.0574585511746033,0.0639773282857141
EML6,1.5949633056558459,-0.9493030599299223,0.45655073809537333,0.647993993979878,0.928559841047295,0.0394485129920643,0.2183629058253977,-0.1394658798412691
EMP1,-0.6147741054087145,1.3731051449717913,0.5362210204592955,0.5918058074625097,0.9154880227502104,0.46151225274206364,-0.2545906105158737,1.177615116000001
EMP2,-2.2552245115517153,-0.23556071225738673,-1.761251122234669,0.0781959088314629,0.573617281848124,-0.18586153184920423,-0.2812757647301556,-0.0904472989682529
EMP3,0.7649181836834122,1.8695180495308397,1.8628277251093428,0.062486507971422176,0.5438057953680404,0.2527254364047611,0.1402141106190466,0.3652367621904755
EMSY,0.2640696013537787,0.17359731798251252,0.3094772465637172,0.7569585178171343,0.9544035819433402,0.0249355112142861,0.0268467343650806,0.0230242880634916
EMX1,-0.4617935737508598,-0.8182706002101412,-0.9051420577617802,0.36539013345125093,0.8356685705136241,-0.07579580414682585,-0.0569386433253971,-0.0946529649682546
EMX2,-0.8708865438567887,-0.5639039118187019,-1.014550060789876,0.31032035479384656,0.8062313306997436,-0.050399357551587254,-0.0682390503253964,-0.0325596647777781
EN1,-0.7524343829222739,-0.9085003351335668,-1.1744582022454515,0.2402115444038837,0.7642042951682292,-0.07911325582936496,-0.0844566896269842,-0.0737698220317457
EN2,-1.855170873199151,-1.1113778327461428,-2.0976667066940946,0.03593459788304193,0.4610241692120537,-0.11735481001190436,-0.1585913456587295,-0.0761182743650792
ENAH,1.4838441726882807,-0.5959162568438454,0.6278598504984384,0.5300957545001104,0.8973014373016368,0.03151275640079375,0.219262028277777,-0.1562365154761895
ENAM,0.1364314892843036,-2.2712970701640116,-1.5095779291617992,0.13115115658714924,0.6565621587433202,-0.1120562374365084,0.0184335568730156,-0.2425460317460324
ENC1,-0.3944164165235515,1.0746370834187355,0.4809886462648204,0.630524568110338,0.9234137937235667,0.13765420944841278,-0.0549654964682533,0.3302739153650789
ENDOD1,0.7559517052607132,-1.6053037568416864,-0.6005825952876125,0.5481180332087874,0.9056481339370666,-0.045496474079364656,0.1076180300000011,-0.1986109781587304
ENDOU,-0.9777401813663147,-0.6129808622035473,-1.1248096368843912,0.26066970990833793,0.7756893089296254,-0.07220731739285695,-0.0926021606269835,-0.0518124741587304
ENDOV,0.8942806913103029,0.22866016965352232,0.7940390976589808,0.42717267059519404,0.8605381261157424,0.0514185091547614,0.0763173122460303,0.0265197060634925
ENG,2.2359851140194213,-0.835607740191296,0.9902163372540765,0.3220683888703333,0.8137346408520383,0.09148973932142915,0.3239974712301592,-0.1410179925873009
ENGASE,1.91022054552668,-1.5172934635206194,0.2778414041983281,0.7811341060456677,0.9599672041532124,0.041913896619047555,0.258188110380952,-0.1743603171428569
ENHO,2.257763378902315,0.8915022692272127,2.226867095550237,0.0259561575303871,0.42029741877678106,0.2486807034166669,0.3488882629127001,0.1484731439206337
ENKD1,-0.8347898735431942,-0.033804827856101206,-0.6141892034621463,0.5390903069816666,0.9006254278237612,-0.0445590384087304,-0.0837074874682537,-0.0054105893492071
ENKUR,1.1711685709696642,-1.1792587859645223,-0.005720645884121231,0.9954356098667978,0.9990055944629426,0.013984710853174945,0.1214245505476196,-0.0934551288412697
ENO1,1.2636662120134807,1.5618421017425894,1.9979360889558844,0.04572358944908185,0.4966733445766089,0.46637315594444484,0.1131787864285716,0.8195675254603181
ENO2,0.4767704216370098,0.6483825544811311,0.7956032992853631,0.42626264832590066,0.8599357972964273,0.05771595600793715,0.0505182239047625,0.0649136881111118
ENO3,2.7707156334210077,3.240444443911857,4.250532053479921,2.1326331185753025e-05,0.011914751716230026,1.5987407388134924,1.1568954295000005,2.0405860481269844
ENOPH1,0.3629947382731213,0.00027745976801968016,0.2568722346514332,0.7972774050897066,0.9645569100119622,0.013925317265873063,0.0278113017380947,3.933279365142539e-05
ENOSF1,-0.5686302724095406,-1.319224316592312,-1.3349147817773526,0.18190423924299493,0.7182037306055591,-0.25775704186507914,-0.0660570521904757,-0.4494570315396826
ENOX1,-0.848318007670227,-2.7898990403425623,-2.572607946078347,0.010093547416905607,0.3025381599111052,-0.15631248705158815,-0.0570145275317468,-0.2556104465714295
ENOX2,-0.3749841937626045,-1.5482369689260251,-1.3599227258586066,0.17385437854877372,0.713001805785315,-0.1595699326031745,-0.0283004948253973,-0.2908393703809517
ENPEP,-0.672220304399797,1.1083815557703252,0.30841257853491083,0.7577684118736192,0.9544035819433402,0.1552342168809524,-0.0833169803650797,0.3937854141269845
ENPP1,-1.8687323890176284,0.7695569814881198,-0.7772343843776025,0.43702049933598763,0.8654462708347606,-0.0038725028690469454,-0.1602745009603161,0.1525294952222222
ENPP2,1.1919463269365655,2.1675827569877932,2.3755457968363443,0.017523017747554104,0.3701472534159347,0.6840577157896818,0.362116321277778,1.0059991103015855
ENPP3,1.3828627246713971,1.859060926103358,2.292386197551878,0.0218833677741533,0.39385917973403156,0.312176888472222,0.3149155620555559,0.3094382148888881
ENPP4,-0.2357052726711118,2.811924798786126,1.8216622967411207,0.0685062421213451,0.5534494327237248,0.2684387243690467,-0.0225625348333338,0.5594399835714272
ENPP5,0.6277901981122163,0.19298576691212968,0.5803762507036476,0.5616609171038522,0.9078153513361967,0.07537939224999965,0.1365763874523802,0.0141823970476191
