target_label,target_chembl_id,target_pref_name,target_organism,target_tax_id,activity_id,record_id,molecule_chembl_id,parent_molecule_chembl_id,molecule_pref_name,canonical_smiles,assay_chembl_id,assay_description,assay_type,bao_format,bao_label,assay_variant_accession,assay_variant_mutation,document_chembl_id,document_journal,document_year,standard_type,standard_relation,standard_value,standard_units,standard_upper_value,pchembl_value,relation,value,units,text_value,data_validity_comment,potential_duplicate,standard_flag,src_id,standard_value_nM,pActivity_nM,endpoint_stratum,quality_flags,training_use
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480529,386860,CHEMBL364289,CHEMBL364289,,COC(=O)/C=C/c1cccc(N(Cc2ccc(/C=C/c3ccccn3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,310.0,nM,,6.51,=,0.31,uM,,,0,1,1,310.0,6.508638306165727,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480530,386610,CHEMBL372916,CHEMBL372916,,COC(=O)/C=C/c1cccc(N(Cc2ccc(/C=C/c3scnc3C)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,227.0,nM,,6.64,=,0.227,uM,,,0,1,1,227.0,6.6439741428068775,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480531,386725,CHEMBL192932,CHEMBL192932,,COC(=O)/C=C/c1cccc(N(Cc2ccc(/C=C/c3scnc3C)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,228.0,nM,,6.64,=,0.228,uM,,,0,1,1,228.0,6.642065152999546,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480642,386749,CHEMBL365028,CHEMBL365028,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(F)c(F)c3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,72.0,nM,,7.14,=,0.072,uM,,,0,1,1,72.0,7.142667503568732,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480643,386026,CHEMBL372258,CHEMBL372258,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(SC)cc3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,51.0,nM,,7.29,=,0.051,uM,,,0,1,1,51.0,7.292429823902063,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480644,386074,CHEMBL187456,CHEMBL187456,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(OC)c3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,101.0,nM,,7.0,=,0.101,uM,,,0,1,1,101.0,6.995678626217358,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480645,386074,CHEMBL187456,CHEMBL187456,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(OC)c3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,77.0,nM,,7.11,=,0.077,uM,,,0,1,1,77.0,7.113509274827518,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480646,386074,CHEMBL187456,CHEMBL187456,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(OC)c3)cc2)C(=O)C2CCCCC2)c1,CHEMBL829146,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,77.62,nM,,7.11,=,-7.11,,,,0,1,1,77.62,7.110026361596004,fxr|EC50|B|single protein format|CHEMBL829146,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480647,385834,CHEMBL191097,CHEMBL191097,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(OC)c3)cc2)C(=O)NC(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,1370.0,nM,,5.86,=,1.37,uM,,,0,1,1,1370.0,5.863279432843593,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480648,386168,CHEMBL364746,CHEMBL364746,,CCOc1cccc(-c2ccc(CN(C(=O)C3CCCCC3)c3cccc(/C=C/C(=O)OC)c3)cc2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,147.0,nM,,6.83,=,0.147,uM,,,0,1,1,147.0,6.832682665251824,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480649,386005,CHEMBL190166,CHEMBL190166,,CCOc1cccc(-c2ccc(CN(C(=O)C(C)C)c3cccc(/C=C/C(=O)OC)c3)cc2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,173.0,nM,,6.76,=,0.173,uM,,,0,1,1,173.0,6.761953896871205,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480650,385837,CHEMBL189930,CHEMBL189930,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(OC)cc3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,89.0,nM,,7.05,=,0.089,uM,,,0,1,1,89.0,7.050609993355087,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480651,385960,CHEMBL188141,CHEMBL188141,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(OC)cc3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,97.0,nM,,7.01,=,0.097,uM,,,0,1,1,97.0,7.013228265733755,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480652,386061,CHEMBL190844,CHEMBL190844,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(Cl)c3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,94.0,nM,,7.03,=,0.094,uM,,,0,1,1,94.0,7.026872146400302,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480653,385964,CHEMBL189224,CHEMBL189224,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(Cl)c3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,77.0,nM,,7.11,=,0.077,uM,,,0,1,1,77.0,7.113509274827518,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480657,385946,CHEMBL189155,CHEMBL189155,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(C)cc3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,118.0,nM,,6.93,=,0.118,uM,,,0,1,1,118.0,6.928117992693875,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480658,385794,CHEMBL190421,CHEMBL190421,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(C)cc3)cc2)C(=O)NC(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,449.0,nM,,6.35,=,0.449,uM,,,0,1,1,449.0,6.347753658996677,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480659,386086,CHEMBL364749,CHEMBL364749,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(C)c3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,109.0,nM,,6.96,=,0.109,uM,,,0,1,1,109.0,6.962573502059376,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480660,386106,CHEMBL373308,CHEMBL373308,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(C)c3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,163.0,nM,,6.79,=,0.163,uM,,,0,1,1,163.0,6.787812395596042,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480661,386088,CHEMBL191439,CHEMBL191439,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cc(Cl)ccc3OC)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,226.0,nM,,6.65,=,0.226,uM,,,0,1,1,226.0,6.645891560852599,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480662,386140,CHEMBL191578,CHEMBL191578,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc4c(c3)OCO4)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,38.0,nM,,7.42,=,0.038,uM,,,0,1,1,38.0,7.42021640338319,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480663,385828,CHEMBL371360,CHEMBL371360,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc4c(c3)OCO4)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,19.0,nM,,7.72,=,0.019,uM,,,0,1,1,19.0,7.721246399047171,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480664,385828,CHEMBL371360,CHEMBL371360,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc4c(c3)OCO4)cc2)C(=O)C(C)C)c1,CHEMBL829146,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,19.05,nM,,7.72,=,-7.72,,,,0,1,1,19.05,7.720105019988362,fxr|EC50|B|single protein format|CHEMBL829146,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480665,385923,CHEMBL191236,CHEMBL191236,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc4c(c3)OCO4)cc2)C(=O)NC(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,96.0,nM,,7.02,=,0.096,uM,,,0,1,1,96.0,7.017728766960431,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480666,385950,CHEMBL371385,CHEMBL371385,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(F)c(Cl)c3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,66.0,nM,,7.18,=,0.066,uM,,,0,1,1,66.0,7.180456064458132,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480667,387303,CHEMBL192752,CHEMBL192752,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,219.0,nM,,6.66,=,0.219,uM,,,0,1,1,219.0,6.6595558851598815,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480671,387327,CHEMBL190566,CHEMBL190566,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(OC(F)(F)F)c3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,247.0,nM,,6.61,=,0.247,uM,,,0,1,1,247.0,6.607303046740334,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480672,387350,CHEMBL426273,CHEMBL426273,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3c(OC)cccc3OC)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,77.0,nM,,7.11,=,0.077,uM,,,0,1,1,77.0,7.113509274827518,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480673,387375,CHEMBL363212,CHEMBL363212,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3c(OC)cccc3OC)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,95.0,nM,,7.02,=,0.095,uM,,,0,1,1,95.0,7.022276394711152,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480674,387400,CHEMBL192966,CHEMBL192966,FEXARAMINE,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,25.0,nM,,7.6,=,0.025,uM,,,0,1,1,25.0,7.602059991327962,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480675,387423,CHEMBL190508,CHEMBL190508,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)C(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,57.0,nM,,7.24,=,0.057,uM,,,0,1,1,57.0,7.244125144327507,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480676,387447,CHEMBL363132,CHEMBL363132,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)NC(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,162.0,nM,,6.79,=,0.162,uM,,,0,1,1,162.0,6.790484985457369,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480677,387473,CHEMBL192270,CHEMBL192270,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(C(C)(C)C)cc3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,132.0,nM,,6.88,=,0.132,uM,,,0,1,1,132.0,6.87942606879415,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480679,387524,CHEMBL192769,CHEMBL192769,,COC/C=C/c1cccc(N(Cc2ccc(/C=C/C(=O)OC(C)(C)C)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,243.0,nM,,6.61,=,0.243,uM,,,0,1,1,243.0,6.614393726401688,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480680,387546,CHEMBL190304,CHEMBL190304,,CCOC/C=C/c1cccc(N(Cc2ccc(/C=C/C(=O)OC(C)(C)C)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,220.0,nM,,6.66,=,0.22,uM,,,0,1,1,220.0,6.657577319177793,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480791,387567,CHEMBL435492,CHEMBL435492,,COC(=O)/C=C/c1cccc(N(Cc2ccc(/C=C/C(=O)OC(C)(C)C)cc2)C(=O)c2ccccc2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,236.0,nM,,6.63,=,0.236,uM,,,0,1,1,236.0,6.627087997029894,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480792,387587,CHEMBL189309,CHEMBL189309,,COC(=O)/C=C/c1cccc(N(Cc2ccc(/C=C/C(=O)OC(C)(C)C)cc2)C(=O)c2ccco2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,205.0,nM,,6.69,=,0.205,uM,,,0,1,1,205.0,6.688246138944246,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480793,387611,CHEMBL190181,CHEMBL190181,,COC(=O)/C=C/c1cccc(N(Cc2ccc(/C=C/C(=O)OC(C)(C)C)cc2)C(=O)NC(C)C)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,212.0,nM,,6.67,=,0.212,uM,,,0,1,1,212.0,6.673664139071248,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480798,387306,CHEMBL193213,CHEMBL193213,,COC(=O)/C=C/c1cccc(N(C(=O)C2CCCCC2)c2ccc3ccccc3c2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,680.0,nM,,6.17,=,0.68,uM,,,0,1,1,680.0,6.167491087293763,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480807,387448,CHEMBL189741,CHEMBL189741,,COC(=O)/C=C/c1cccc(N(Cc2ccc3c(c2OC)OC(C)(C)C=C3)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,358.0,nM,,6.45,=,0.358,uM,,,0,1,1,358.0,6.446116973356125,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480808,387474,CHEMBL373297,CHEMBL373297,,COC(=O)/C=C/c1cccc(N(Cc2ccc3c(c2OC)OC(C)(C)C2C3C2(Cl)Cl)C(=O)c2ccccc2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,333.0,nM,,6.48,=,0.333,uM,,,0,1,1,333.0,6.47755576649368,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480823,387636,CHEMBL189265,CHEMBL189265,,COC/C=C/c1ccc(CN(C(=O)C2CCCCC2)c2cccc(/C=C/C(=O)OC)c2)cc1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,233.0,nM,,6.63,=,0.233,uM,,,0,1,1,233.0,6.632644078973981,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480824,387282,CHEMBL191741,CHEMBL191741,,CCOC/C=C/c1ccc(CN(C(=O)C2CCCCC2)c2cccc(/C=C/C(=O)OC)c2)cc1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,198000.0,nM,,,=,198.0,uM,,Outside typical range,0,1,1,198000.0,3.703334809738469,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480832,387378,CHEMBL191984,CHEMBL191984,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3cccc(C(C)=O)c3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,227.0,nM,,6.64,=,0.227,uM,,,0,1,1,227.0,6.6439741428068775,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480941,387402,CHEMBL364008,CHEMBL364008,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(SC)cc3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,69.0,nM,,7.16,=,0.069,uM,,,0,1,1,69.0,7.161150909262744,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480942,387425,CHEMBL189897,CHEMBL189897,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(C)s3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,206.0,nM,,6.69,=,0.206,uM,,,0,1,1,206.0,6.686132779630847,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,1480943,387449,CHEMBL189685,CHEMBL189685,,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(C(C)=O)s3)cc2)C(=O)C2CCCCC2)c1,CHEMBL840248,Effective concentration against farnesoid X receptor (FXR),B,BAO_0000357,single protein format,,,CHEMBL1139569,Bioorg Med Chem Lett,2005.0,EC50,=,256.0,nM,,6.59,=,0.256,uM,,,0,1,1,256.0,6.59176003468815,fxr|EC50|B|single protein format|CHEMBL840248,variant_accession_missing;,candidate_after_assay_review
