std_smiles,pIC50,n_rep
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3cc(Cl)ccc3F)oc12,6.522878745280337,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3cc(Cl)ccn3)oc12,6.721246399047171,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3cccc(Cl)c3)oc12,7.6020599913279625,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3cccc(Cl)n3)oc12,6.236572006437063,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3ccnc(Cl)c3)oc12,5.161150909262744,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NCc3cncc(Cl)c3)oc12,5.142667503568731,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(N[C@@H](C)c3cccc(Cl)c3)oc12,5.292429823902063,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(N[C@H](C)c3cccc(Cl)c3)oc12,7.318758762624412,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cc2oc(NCc3cccc(Cl)c3)nc12,5.4089353929735005,1
COc1cc(C(=O)N2CCC(O)C(C)C2)cn2nc(NCc3cccc(Cl)c3)nc12,6.327902142064282,1
COc1cc(C(=O)N2CCC(O)CC2)cc2nc(NCc3cccc(Cl)c3)oc12,6.453457336521868,1
COc1cc(C(=O)N2CCCC2(C)C)cc2nc(NCc3cccc(Cl)c3)oc12,7.327902142064282,1
COc1cc(C(=O)N2CCCC2)cc2nc(NCc3cccc(Cl)c3)oc12,6.7447274948966935,1
COc1cc(C(=O)N2CCOC(C)(C)C2)cc2nc(NCc3cccc(Cl)c3)oc12,7.568636235841012,1
COc1cc(C(=O)N2CCOC(C)(CCO)C2)cc2nc(N[C@H](C)c3cccc(Cl)c3)oc12,7.853871964321762,1
COc1cc(C(=O)N2CCOCC2)cc2nc(NCc3cccc(Cl)c3)oc12,6.355561410532161,1
COc1cc(C(=O)N2CC[C@@H](O)C(C)(C)C2)cc2nc(NCc3cccc(Cl)c3)oc12,7.455931955649724,1
COc1cc(C(=O)N2CC[C@@H](O)[C@H](C)C2)cc2nc(NCc3cccc(Cl)c3)oc12,7.610924374808178,2
COc1cc(C(=O)N2CC[C@H](O)[C@@H](C)C2)cc2nc(NCc3cccc(Cl)c3)oc12,6.920818753952375,1
COc1cc(C(=O)N2C[C@@H](C)OC[C@H]2CCO)cc2nc(N[C@H](C)c3cccc(Cl)c3)oc12,8.221848749616356,1
COc1cc(C(=O)N2C[C@H](C)OC[C@@H]2CCO)cc2nc(N[C@H](C)c3cccc(Cl)c3)oc12,8.397940008672037,1
COc1cc(C(=O)N2C[C@H](C)OC[C@@H]2CCO)cc2nc(N[C@H](CF)c3cccc(Cl)c3)oc12,9.154901959985743,1
COc1cc(C(=O)NCc2cccc(Cl)c2)cc2nn(CCn3cccn3)cc12,6.333482019445119,1
COc1cc(O)c(C(CC(=O)N2C[C@H](C)C[C@H](C)C2)c2ccc3c(c2)OCO3)c(OC)c1,4.886056647693163,1
COc1ccc(-c2c(-c3cccc(C)n3)nn3c2CCC3)cc1,6.917214629683549,1
COc1ccc(-c2c(-c3ccccn3)nn3c2CCC3)cc1,6.189767482004916,1
COc1ccc(-n2cc(-c3ccccc3)nc2NC(=O)CN(C(=O)Cc2cccc(Cl)c2)C(C)C)cc1OC,6.701146923590294,1
COc1ccc(CCNC(=O)c2cc(Oc3c(Br)cc(CC(=O)O)cc3Br)ccc2O)cc1,7.875034243812994,2
COc1ccc2c(-c3c(Cl)cc(NC(=O)CC(=O)O)cc3Cl)cccc2c1C(C)C,9.522878745280337,1
COc1cccc(-c2cc(Oc3c(Cl)cc(CC(=O)O)cc3Cl)ccc2O)c1,7.96018944585165,2
COc1cccc(CCNC(=O)c2cc(Oc3c(Br)cc(CC(=O)O)cc3Br)ccc2O)c1,8.190000314347895,2
COc1ccccc1CCNC(=O)c1cc(Oc2c(Br)cc(CC(=O)O)cc2Br)ccc1O,8.700026019787991,2
CS(=O)(=O)c1ccc(C(=O)NCC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1[N+](=O)[O-],5.443697499232712,1
CS(=O)(=O)c1ccc(C(=O)NCC(=O)N(Cc2ccccc2)c2ccccc2)cc1[N+](=O)[O-],4.698970004336019,1
CS(=O)(=O)c1ccc(C(=O)NCC(=O)N2CCc3ccccc3C2)cc1[N+](=O)[O-],4.337242168318426,1
CS(=O)(=O)c1ccc(C(=O)NCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-],4.795880017344075,1
CS(=O)(=O)c1ccc(C(=O)NCCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-],4.508638306165727,1
CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1[N+](=O)[O-],4.229147988357856,1
CS(=O)(=O)c1ccc(C(=O)NCCCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-],4.97469413473523,1
Cc1c(C(=O)NCC(=O)O)c2ccccc2n1Cc1ccc(O)c(C(C)C)c1,5.958607314841775,1
Cc1c(O)ccc2c(-c3c(Cl)cc(NC(=O)O)cc3Cl)cccc12,8.142667503568731,1
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Oc1ccc(O)c(S(=O)(=O)N2CCCCC2)c1,8.890084136976206,1
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1Oc1ccc(O)c(S(=O)(=O)N2CCCCC2)c1,9.439973751087107,1
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1Oc1ccc(O)c(S(=O)(=O)N2CCOCC2)c1,7.119987161633228,1
Cc1cc(OCC(=O)O)cc(C)c1Cc1cc(-c2ccc([N+](=O)[O-])cc2)c(O)c(C(C)C)c1,6.167491087293763,1
Cc1cc(OCC(=O)O)cc(C)c1Cc1cc(C#Cc2ccc([N+](=O)[O-])cc2)c(O)c(C(C)C)c1,6.431798275933005,1
Cc1cc(Oc2c(Br)cc(CC(=O)N[C@H](C(=O)O)C(C)C)cc2Br)cc(C(C)C)c1O,5.585026652029182,1
Cc1cc2[nH]c(C(=O)O)cc(=O)c2c(C)c1Oc1ccc(O)c(C(C)C)c1,6.619897359061326,2
Cc1cc2c(NC(=O)C(=O)O)cccc2n1Cc1ccc(O)c(C(C)C)c1,7.3979400086720375,1
Cc1cc2c(NC(=O)CC(=O)O)cccc2n1Cc1ccc(O)c(C(C)C)c1,6.638272163982407,1
Cc1cc2cc(NC(=O)C(=O)O)ccc2n1Cc1ccc(O)c(C(C)C)c1,5.823908740944319,1
Cc1cc2nc(C(=O)O)ccc2c(C)c1Oc1ccc(O)c(C(C)C)c1,7.821891432890133,2
Cc1ccc(-c2c(-c3cccc(C)n3)nn3c2CCC3)cc1,5.3979400086720375,1
Cc1ccc(COc2c(Br)cc(CCC(=O)O)cc2Br)cc1,6.443697499232712,1
Cc1ccc(NC(=O)C(=O)O)c2ccn(Cc3ccc(O)c(C(C)C)c3)c12,7.267606240177031,1
Cc1ccc(NC(=O)CC(=O)O)c2ccn(Cc3ccc(O)c(C(C)C)c3)c12,6.619788758288394,1
Cc1cccc(-c2nn3c(c2-c2ccc(F)c(F)c2)CCC3)n1,6.464705879957229,1
Cc1cccc(-c2nn3c(c2-c2ccc(F)cc2)CCC3)n1,6.756961951313706,1
Cc1cccc(-c2nn3c(c2-c2ccc(O)cc2)CCC3)n1,7.327902142064282,1
Cc1cccc(-c2nn3c(c2-c2ccc(S(C)(=O)=O)cc2)CCC3)n1,4.709965388637482,1
Cc1cccc(-c2nn3c(c2-c2ccnc4cc(Cl)ccc24)CCC3)n1,7.318758762624412,1
Cc1cccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)n1,7.107905397309519,1
Cc1cccc(COc2c(Br)cc(CCC(=O)O)cc2Br)c1,6.920818753952375,1
Cc1ccccc1COc1c(Br)cc(CCC(=O)O)cc1Br,6.698970004336019,1
Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCC(=O)O)c(I)c1,6.318758762624412,1
Cc1oc2ccccc2c1Cc1cc(I)c(OCC(=O)O)c(I)c1,5.315519029062749,4
Clc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,7.267606240177031,1
Fc1ccc(-c2c(-c3cccc(C(F)(F)F)n3)nn3c2CCC3)cc1,6.057000406633959,1
Fc1ccc(-c2c(-c3ccccn3)nn3c2CCC3)cc1,5.8794260687941495,1
Fc1ccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)nc1,6.821023052706831,1
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,9.987162775294827,1
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,9.324430545707028,4
N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,9.583365851856202,3
Nc1cccc(COc2c(Br)cc(CCC(=O)O)cc2Br)c1,6.086186147616283,1
O=C(NC1CCC1)c1cc(Oc2c(Cl)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)ccc1O,8.750068243365805,1
O=C(NC1CCCCC1)c1cc(Oc2c(Cl)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)ccc1O,9.709965388637482,1
O=C(NCc1cccc(Cl)c1)c1cc(Cl)c2cn(CCn3cccn3)nc2c1,6.647817481888637,1
O=C(NCc1cccc(Cl)c1)c1ccc2cn(CCN3CCOC3=O)nc2c1,6.657577319177793,1
O=C(NCc1cccc(Cl)c1)c1ccc2cn(CCn3cccn3)nc2c1,6.761953896871205,1
O=C(O)C(=O)Nc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,9.522878745280337,1
O=C(O)CC(=O)Nc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,9.522878745280337,1
O=C(O)CCC(=O)Nc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,7.657577319177793,1
O=C(O)CCNc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,8.744727494896694,1
O=C(O)CCc1cc(Br)c(OC2CCCCC2)c(Br)c1,6.719991046891813,1
O=C(O)CCc1cc(Br)c(OCC2CCCCC2)c(Br)c1,6.787352066630453,3
O=C(O)CCc1cc(Br)c(OCc2cccc(Br)c2)c(Br)c1,7.221848749616356,1
O=C(O)CCc1cc(Br)c(OCc2cccc(C(F)(F)F)c2)c(Br)c1,6.795880017344075,1
O=C(O)CCc1cc(Br)c(OCc2cccc(Cl)c2)c(Br)c1,6.721246399047171,1
O=C(O)CCc1cc(Br)c(OCc2ccccc2)c(Br)c1,6.638272163982407,1
O=C(O)CCc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,10.72048547967463,3
O=C(O)CCc1ccccc1OCC1C(Br)CCCC1Br,6.721246399047171,1
O=C(O)CNc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,8.744727494896694,1
O=C(O)Cc1cc(Br)c(OC2CCCCC2)c(Br)c1,6.109998386815363,1
O=C(O)Cc1cc(Br)c(OCC2CCCCC2)c(Br)c1,6.169168106002694,3
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NC(=O)c3ccccc3)c2)c(Br)c1,8.379968104873702,1
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NCC(c3ccccc3)c3ccccc3)c2)c(Br)c1,8.380036905997452,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NCCCCc3ccccc3)c2)c(Br)c1,7.739928612014925,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NCCCc3ccccc3)c2)c(Br)c1,8.169989064063882,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NCCc3ccccc3)c2)c(Br)c1,9.20999647960951,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NCCc3ccccn3)c2)c(Br)c1,7.169989064063882,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NCc3ccccc3)c2)c(Br)c1,8.379968104873702,1
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)Nc3ccccc3)c2)c(Br)c1,7.455031273591957,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Cc3ccc(C(F)(F)F)cc3)c2)c(Br)c1,8.019996628416253,1
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Oc3ccc(C(F)(F)F)cc3)c2)c(Br)c1,8.019996628416253,1
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Oc3ccc(O)cc3)c2)c(Br)c1,8.219970872662662,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Oc3cccc(-c4ccccc4)c3)c2)c(Br)c1,7.219970872662662,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Oc3cccc(C(F)(F)F)c3)c2)c(Br)c1,8.96018944585165,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Oc3cccc(O)c3)c2)c(Br)c1,7.3300326300914955,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Oc3ccccc3)c2)c(Br)c1,8.219970872662662,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Oc3ccccc3C(F)(F)F)c2)c(Br)c1,8.119987161633228,2
O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(Oc3ccccc3O)c2)c(Br)c1,7.079981083971085,2
O=C(O)Cc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,7.886056647693163,1
O=C(O)Cc1cc(Cl)c(-c2cccc3cc(O)ccc23)c(Cl)c1,6.2636034977233574,1
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(C(F)(F)F)cc3)c2)c(Cl)c1,7.169989064063882,1
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(O)cc3)c2)c(Cl)c1,7.059981844992337,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccc(-c4ccccc4)c3)c2)c(Cl)c1,7.680061560019691,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccc(C(F)(F)F)c3)c2)c(Cl)c1,9.04999907182806,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccc(O)c3)c2)c(Cl)c1,7.119987161633228,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccc(OC(F)(F)F)c3)c2)c(Cl)c1,8.47005659834133,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccc(OC(F)F)c3)c2)c(Cl)c1,9.110026361596004,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccccc3)c2)c(Cl)c1,8.54000474395261,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccccc3C(F)(F)F)c2)c(Cl)c1,8.489991487059765,1
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccccc3O)c2)c(Cl)c1,7.299988937677888,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccccn3)c2)c(Cl)c1,6.859995049380551,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccnc3)c2)c(Cl)c1,7.389978975335855,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccncc3)c2)c(Cl)c1,6.909988975992853,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cncnc3)c2)c(Cl)c1,7.169989064063882,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3nccs3)c2)c(Cl)c1,7.550059011226662,2
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(Br)c2)c(Cl)c1,8.045757490560675,1
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(C(=O)NCCc3ccccc3)c2)c(Cl)c1,8.460046158343603,1
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(C(=O)NCc3ccccc3)c2)c(Cl)c1,8.460046158343603,1
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(C3CCCCC3)c2)c(Cl)c1,8.110026361596004,1
O=C(O)Cc1cc(Cl)c(Oc2ccc(O)cc2)c(Cl)c1,5.669586226650809,1
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,10.342921681227615,3
O=C(O)Nc1cc(Cl)c(-c2cccc3c(-c4ccccc4)c(O)ccc23)c(Cl)c1,7.537602002101044,1
O=C(c1cc(Oc2c(Cl)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)ccc1O)N1CCCCC1,8.519978200759873,2
O=C(c1cc(Oc2c(Cl)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)ccc1O)N1CCOCC1,8.700057099977233,1
O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)N4C5CCC4CC4(C5)OCCO4)c3)c(Cl)c2)c(=O)[nH]1,9.059981844992336,1
O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)N4C5CCC4CC4(CCCO4)C5)c3)c(Cl)c2)c(=O)[nH]1,9.110026361596004,1
O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)N4CCCCC4)c3)c(Cl)c2)c(=O)[nH]1,10.250031916490597,1
O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)N4CCc5ccccc54)c3)c(Cl)c2)c(=O)[nH]1,9.18996921359416,1
O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)NC4CCC4)c3)c(Cl)c2)c(=O)[nH]1,8.950007143079857,1
O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)NC4CCCCC4)c3)c(Cl)c2)c(=O)[nH]1,8.890084136976206,1
O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)Nc4ccccc4)c3)c(Cl)c2)c(=O)[nH]1,9.550059011226661,1
OCc1cccc(-c2nn3c(c2-c2ccc(F)cc2)CCC3)n1,5.581698708680255,1
c1ccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)nc1,6.982966660701219,1
