molecule_id,canonical_smiles,inchikey,activity_id,assay_id,document_id,target_id,target_name,species,construct,assay_type,assay_format,biochemical_or_cellular,activity_type,relation,value,unit,standardized_nM,pActivity,source,DOI,PMID,confidence,notes,assay_description,document_year,document_journal,standard_flag,potential_duplicate,fragment_count,is_valid_smiles,conversion_method,assay_family,assay_cluster,full_length_or_fragment,substrate_cofactor_info,confidence_level,construct_reported,endpoint_type,document_family,medicinal_chemistry_series
CHEMBL3944896,COc1nnc(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)c(C)cc2C2CC2)[nH]1,VZAUVLXMSFPCCT-UHFFFAOYSA-N,27450593,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,140.0,nM,140.0,6.853871964321762,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3917924,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(CC#N)nc1Cl,XHWYZLDRAZANKZ-UHFFFAOYSA-N,27450599,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,34.0,nM,34.0,7.468521082957745,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3892113,Cc1cc(C)c(-c2[nH]ncc2Cl)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,QEYYMQLDKGCVRA-UHFFFAOYSA-N,27450602,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,29.0,nM,29.0,7.5376020021010435,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3926883,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(Cl)c1C,TYPIWPUQWNSMIH-UHFFFAOYSA-N,27450608,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,30.0,nM,30.0,7.522878745280337,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3924864,CO[C@H]1C[C@@H](c2cc(C)c(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cc2-c2nnc(C)[nH]2)C1,KVKHPEZVTCXXAF-ZRZAMGCNSA-N,27450614,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,270.0,nM,270.0,6.568636235841013,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3898740,CO[C@H]1C[C@H](c2cc(C)c(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cc2-c2nnc(C)[nH]2)C1,KVKHPEZVTCXXAF-YHBQERECSA-N,27450617,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,190.0,nM,190.0,6.721246399047171,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3969950,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2[C@H]2C[C@@H](O)C2)[nH]1,USQMZGOQHSORRS-SZPZYZBQSA-N,27450620,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,240.0,nM,240.0,6.619788758288394,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3972102,COCCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,JYBNDTSQRZSISV-UHFFFAOYSA-N,27450626,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,45.0,nM,45.0,7.346787486224656,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3891564,Cc1cc(C2CCC2)c(-c2nnc(OCCO)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,YUTVIRHFAOQMFV-UHFFFAOYSA-N,27450629,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,55.0,nM,55.0,7.259637310505756,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3894905,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCCCC2)[nH]1,VKGHLOXYRXHDLF-UHFFFAOYSA-N,27450635,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,530.0,nM,530.0,6.275724130399211,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3889787,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCOCC2)[nH]1,QLSGDDUGCZSPIA-UHFFFAOYSA-N,27450638,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,890.0,nM,890.0,6.050609993355087,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3983729,Cc1cc(C2CCC2)c(C(N)=O)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,KHAFAAXMEKSHRQ-UHFFFAOYSA-N,27450641,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,135.0,nM,135.0,6.8696662315049934,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3959089,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2[C@H]2C[C@H](O)C2)[nH]1,USQMZGOQHSORRS-HZCBDIJESA-N,27450644,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,70.0,nM,70.0,7.154901959985743,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3961523,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCC(C)C2)[nH]1,CKHPSJVPFXBVFD-UHFFFAOYSA-N,27450650,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,70.0,nM,70.0,7.154901959985743,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
CHEMBL3905739,CNC(=O)c1cc(C(=O)N2CCC(c3ccn4ccnc4c3)CC2)c(C)cc1C1CCC1,XIKWFOYXLOKKFQ-UHFFFAOYSA-N,27450656,CHEMBL5733207,CHEMBL5726717,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,single protein format,cell_extract_or_cellular,IC50,=,50000.0,nM,50000.0,4.301029995663981,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,ChEMBL potential_duplicate flag,"FASN Inhibition: FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4′-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA. The biochemical activities shown in TABLE 31 were determined using the fluorescence measurement of CoA release via a procedure described in Chung C. C. et al. (Assay and Drug Development Technologies, 2008, 6(3), 361-374).",2019,,1,1,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL5726717,unknown
