source_assay,target_assay,n_shared_identity,n_shared_numeric_pair,source_is_canonical_or_mirror,target_is_canonical_or_mirror,core_metadata_comparable,comparability_reason,source_assay_format,target_assay_format,source_protein_layer,target_protein_layer
CHEMBL3619925,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3619925,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3619925,CHEMBL4123592,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3619925,CHEMBL4402023,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3619925,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3619925,CHEMBL4882378,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL4882379,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3619925,CHEMBL4882380,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3619925,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL5210219,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3619925,CHEMBL5210491,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL5723241,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3619925,CHEMBL5723552,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3619925,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,full_length
CHEMBL3619925,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,cell_extract
CHEMBL3619925,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,unknown,cell_extract
CHEMBL3619925,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL828726,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3619925,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL960231,0,0,False,False,False,unit_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL985841,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3619926,CHEMBL3625454,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL3625457,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL3625458,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_KR
CHEMBL3619926,CHEMBL3705868,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3619926,CHEMBL3706007,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3619926,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3619926,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3619926,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3619926,CHEMBL4123592,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3619926,CHEMBL4402023,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3619926,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3619926,CHEMBL4882378,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL4882379,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3619926,CHEMBL4882380,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3619926,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL5210219,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3619926,CHEMBL5210491,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL5723241,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3619926,CHEMBL5723552,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3619926,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,full_length
CHEMBL3619926,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,cell_extract
CHEMBL3619926,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,unknown,cell_extract
CHEMBL3619926,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL828726,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3619926,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL960231,0,0,False,False,False,unit_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619926,CHEMBL985841,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3625454,CHEMBL3625457,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL3625458,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,fragment_KR
CHEMBL3625454,CHEMBL3705868,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3625454,CHEMBL3706007,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL3888977,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3625454,CHEMBL4020854,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3625454,CHEMBL4020860,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3625454,CHEMBL4123591,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3625454,CHEMBL4123592,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL4402021,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3625454,CHEMBL4402023,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3625454,CHEMBL4418321,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3625454,CHEMBL4882378,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL4882379,0,0,False,False,False,activity_type_mismatch,single protein format,assay format,unknown,unknown
CHEMBL3625454,CHEMBL4882380,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3625454,CHEMBL5112963,0,0,False,False,False,not_both_IC50,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL5210219,0,0,False,False,False,activity_type_mismatch,single protein format,assay format,unknown,unknown
CHEMBL3625454,CHEMBL5210491,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL5723241,0,0,False,False,False,activity_type_mismatch,single protein format,assay format,unknown,unknown
CHEMBL3625454,CHEMBL5723552,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3625454,CHEMBL5730715,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,full_length
CHEMBL3625454,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,single protein format,assay format,unknown,full_length
CHEMBL3625454,CHEMBL5733207,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,cell_extract
CHEMBL3625454,CHEMBL5734012,0,0,False,False,False,activity_type_mismatch,single protein format,assay format,unknown,cell_extract
CHEMBL3625454,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,single protein format,single protein format,unknown,full_length
CHEMBL3625454,CHEMBL682484,0,0,False,False,False,not_both_IC50,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL828726,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3625454,CHEMBL862461,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL863392,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL869274,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL960231,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625454,CHEMBL985841,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3625457,CHEMBL3625458,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_KR
CHEMBL3625457,CHEMBL3705868,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3625457,CHEMBL3706007,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3625457,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3625457,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3625457,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3625457,CHEMBL4123592,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3625457,CHEMBL4402023,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3625457,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3625457,CHEMBL4882378,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL4882379,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3625457,CHEMBL4882380,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3625457,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL5210219,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3625457,CHEMBL5210491,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL5723241,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3625457,CHEMBL5723552,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3625457,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,full_length
CHEMBL3625457,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,single protein format,assay format,unknown,full_length
CHEMBL3625457,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,cell_extract
CHEMBL3625457,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,unknown,cell_extract
CHEMBL3625457,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,single protein format,single protein format,unknown,full_length
CHEMBL3625457,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL828726,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3625457,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL960231,0,0,False,False,False,unit_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3625457,CHEMBL985841,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3625458,CHEMBL3705868,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,fragment_KR,cell_extract
CHEMBL3625458,CHEMBL3706007,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,fragment_KR,cell_extract
CHEMBL3625458,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,fragment_TE
CHEMBL3625458,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,fragment_TE
CHEMBL3625458,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,full_length
CHEMBL3625458,CHEMBL4123592,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,full_length
CHEMBL3625458,CHEMBL4402023,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,fragment_KR,unknown
CHEMBL3625458,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,fragment_KR,cell_extract
CHEMBL3625458,CHEMBL4882378,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL4882379,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,fragment_KR,unknown
CHEMBL3625458,CHEMBL4882380,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,fragment_KR,unknown
CHEMBL3625458,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL5210219,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,fragment_KR,unknown
CHEMBL3625458,CHEMBL5210491,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL5723241,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,fragment_KR,unknown
CHEMBL3625458,CHEMBL5723552,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,fragment_KR,unknown
CHEMBL3625458,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,fragment_KR,full_length
CHEMBL3625458,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,cell_extract
CHEMBL3625458,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,fragment_KR,cell_extract
CHEMBL3625458,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL828726,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,fragment_KR,unknown
CHEMBL3625458,CHEMBL862461,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL863392,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL869274,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL960231,0,0,False,False,False,unit_mismatch,single protein format,single protein format,fragment_KR,unknown
CHEMBL3625458,CHEMBL985841,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,fragment_KR,unknown
CHEMBL3705868,CHEMBL3706007,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,fragment_TE
CHEMBL3705868,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,fragment_TE
CHEMBL3705868,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,full_length
CHEMBL3705868,CHEMBL4123592,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,full_length
CHEMBL3705868,CHEMBL4402023,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3705868,CHEMBL4882378,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL4882379,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,cell_extract,unknown
CHEMBL3705868,CHEMBL4882380,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3705868,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL5210219,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,cell_extract,unknown
CHEMBL3705868,CHEMBL5210491,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL5723241,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,cell_extract,unknown
CHEMBL3705868,CHEMBL5723552,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3705868,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,cell_extract,full_length
CHEMBL3705868,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,cell-based format,assay format,cell_extract,full_length
CHEMBL3705868,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,cell-based format,single protein format,cell_extract,full_length
CHEMBL3705868,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL828726,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3705868,CHEMBL862461,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL863392,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL869274,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL960231,0,0,False,False,False,unit_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3705868,CHEMBL985841,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3706007,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3706007,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3706007,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL3706007,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3706007,CHEMBL4123592,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL3706007,CHEMBL4402023,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3706007,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3706007,CHEMBL4882378,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL4882379,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3706007,CHEMBL4882380,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3706007,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL5210219,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL3706007,CHEMBL5210491,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL5723552,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL3706007,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,full_length
CHEMBL3706007,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,single protein format,assay format,unknown,full_length
CHEMBL3706007,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,cell_extract
CHEMBL3706007,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,unknown,cell_extract
CHEMBL3706007,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,single protein format,single protein format,unknown,full_length
CHEMBL3706007,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL828726,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3706007,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL960231,0,0,False,False,False,unit_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3706007,CHEMBL985841,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3888977,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,fragment_TE
CHEMBL3888977,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,fragment_TE
CHEMBL3888977,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,full_length
CHEMBL3888977,CHEMBL4123592,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,full_length
CHEMBL3888977,CHEMBL4402023,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3888977,CHEMBL4882378,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL4882379,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,cell_extract,unknown
CHEMBL3888977,CHEMBL4882380,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3888977,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL5210219,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,cell_extract,unknown
CHEMBL3888977,CHEMBL5210491,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL5723241,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,cell_extract,unknown
CHEMBL3888977,CHEMBL5723552,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3888977,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,cell_extract,full_length
CHEMBL3888977,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,cell-based format,assay format,cell_extract,full_length
CHEMBL3888977,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,cell-based format,single protein format,cell_extract,full_length
CHEMBL3888977,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL828726,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL3888977,CHEMBL862461,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL863392,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL869274,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL960231,0,0,False,False,False,unit_mismatch,cell-based format,single protein format,cell_extract,unknown
CHEMBL3888977,CHEMBL985841,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,cell_extract,unknown
CHEMBL4020854,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,fragment_TE,full_length
